step,loss,acc_top1,acc_top5,learning_rate
360300,0.2742565870285034,95.703125,97.65625,0.00029916935093535224
360400,0.3522583246231079,92.96875,97.65625,0.00029916935093535224
360500,0.48017817735671997,89.84375,94.140625,0.00029916935093535224
360600,0.5400247573852539,92.1875,95.703125,0.00029916935093535224
360700,0.4545573592185974,90.625,96.484375,0.00029916935093535224
360800,0.4775265157222748,90.234375,96.484375,0.00029916935093535224
360900,0.531328558921814,89.453125,95.3125,0.00029916935093535224
361000,0.2459016591310501,96.875,100.0,0.00029916935093535224
361100,0.42896348237991333,92.96875,95.703125,0.00029916935093535224
361200,0.2964083254337311,94.53125,98.4375,0.00029916935093535224
361300,0.5681250095367432,85.546875,94.921875,0.00029916935093535224
361400,0.3392021954059601,92.1875,98.4375,0.00029916935093535224
361500,0.38549312949180603,92.96875,97.265625,0.00029916935093535224
361600,0.4729289710521698,90.234375,96.875,0.00029916935093535224
361700,0.41345182061195374,92.578125,96.875,0.00029916935093535224
361800,0.37857988476753235,92.96875,96.875,0.00029916935093535224
361900,0.3158550262451172,94.53125,97.65625,0.00029916935093535224
362000,0.6063019633293152,89.0625,94.53125,0.00029916935093535224
362100,0.4860568344593048,91.015625,94.921875,0.00029916935093535224
362200,0.4636887311935425,93.359375,97.265625,0.00029916935093535224
362300,0.6812134385108948,86.328125,92.96875,0.00029916935093535224
362400,0.4449193477630615,90.625,96.09375,0.00029916935093535224
362500,0.4468805193901062,89.84375,98.046875,0.00029916935093535224
362600,0.39680516719818115,93.359375,96.484375,0.00029916935093535224
362700,0.3924331068992615,91.796875,97.265625,0.00029916935093535224
362800,0.40000179409980774,91.796875,96.875,0.00029916935093535224
362900,0.3540797829627991,92.578125,96.09375,0.00029916935093535224
363000,0.3358006775379181,94.140625,98.046875,0.00029916935093535224
363100,0.36164551973342896,92.96875,98.046875,0.00029916935093535224
363200,0.32115256786346436,93.359375,98.4375,0.00029916935093535224
363300,0.43115413188934326,91.40625,95.703125,0.00029916935093535224
363400,0.4273720383644104,92.96875,95.703125,0.00029916935093535224
363500,0.3200687766075134,92.96875,98.4375,0.00029915346867561413
363600,0.3684619963169098,92.96875,96.09375,0.00029915346867561413
363700,0.2945123314857483,94.140625,97.65625,0.00029915346867561413
363800,0.5240583419799805,88.671875,96.09375,0.00029915346867561413
363900,0.31445133686065674,94.921875,98.4375,0.00029915346867561413
364000,0.5395441651344299,90.234375,94.140625,0.00029915346867561413
364100,0.4803292453289032,89.84375,95.703125,0.00029915346867561413
364200,0.44554924964904785,92.1875,95.3125,0.00029915346867561413
364300,0.47190403938293457,89.84375,95.703125,0.00029915346867561413
364400,0.48738905787467957,90.625,96.09375,0.00029915346867561413
364500,0.37749379873275757,91.015625,97.65625,0.00029915346867561413
364600,0.5420098304748535,87.5,94.921875,0.00029915346867561413
364700,0.5607877373695374,86.71875,95.3125,0.00029915346867561413
364800,0.44346290826797485,89.453125,96.875,0.00029915346867561413
364900,0.3186764419078827,96.09375,98.4375,0.00029915346867561413
365000,0.3801424503326416,91.40625,96.484375,0.00029915346867561413
365100,0.5848690867424011,88.28125,93.359375,0.00029915346867561413
365200,0.3854753077030182,91.015625,97.265625,0.00029915346867561413
365300,0.6189208030700684,87.109375,92.96875,0.00029915346867561413
365400,0.6393204927444458,88.28125,94.921875,0.00029915346867561413
365500,0.3615996837615967,95.3125,96.875,0.00029915346867561413
365600,0.35187166929244995,90.234375,98.828125,0.00029915346867561413
365700,0.4110684096813202,92.578125,96.875,0.00029915346867561413
365800,0.2320292741060257,96.484375,99.609375,0.00029915346867561413
365900,0.3821612596511841,90.625,97.65625,0.00029915346867561413
366000,0.46512752771377563,91.796875,96.09375,0.00029915346867561413
366100,0.3721276521682739,90.234375,98.4375,0.00029915346867561413
366200,0.33060422539711,94.140625,96.875,0.00029915346867561413
366300,0.23102466762065887,94.53125,99.609375,0.00029915346867561413
366400,0.4016982913017273,91.796875,96.09375,0.00029915346867561413
366500,0.5816071629524231,89.0625,92.96875,0.00029915346867561413
366600,0.4054812788963318,92.1875,96.09375,0.00029913743644315304
366700,0.4039602279663086,91.40625,96.875,0.00029913743644315304
366800,0.4349958300590515,90.234375,96.484375,0.00029913743644315304
366900,0.41772547364234924,91.40625,98.046875,0.00029913743644315304
367000,0.40510132908821106,90.234375,96.09375,0.00029913743644315304
367100,0.40120983123779297,92.1875,96.484375,0.00029913743644315304
367200,0.4374178647994995,91.796875,94.53125,0.00029913743644315304
367300,0.3013943135738373,94.921875,98.4375,0.00029913743644315304
367400,0.6030184626579285,87.890625,94.140625,0.00029913743644315304
367500,0.3516705632209778,92.578125,97.65625,0.00029913743644315304
367600,0.581449031829834,89.84375,95.3125,0.00029913743644315304
367700,0.4433254897594452,92.578125,97.265625,0.00029913743644315304
367800,0.5465664267539978,90.625,96.09375,0.00029913743644315304
367900,0.3409750759601593,94.140625,98.046875,0.00029913743644315304
368000,0.39693447947502136,92.1875,96.875,0.00029913743644315304
368100,0.52515709400177,90.234375,95.703125,0.00029913743644315304
368200,0.4353697597980499,91.015625,96.484375,0.00029913743644315304
368300,0.5819977521896362,87.5,95.703125,0.00029913743644315304
368400,0.5811722874641418,89.84375,93.75,0.00029913743644315304
368500,0.38897043466567993,91.796875,96.484375,0.00029913743644315304
368600,0.37360554933547974,91.40625,97.65625,0.00029913743644315304
368700,0.4053192436695099,91.015625,96.875,0.00029913743644315304
368800,0.44202056527137756,93.75,96.484375,0.00029913743644315304
368900,0.3840884864330292,92.96875,96.875,0.00029913743644315304
369000,0.38247182965278625,91.796875,96.484375,0.00029913743644315304
369100,0.5430704951286316,89.84375,95.3125,0.00029913743644315304
369200,0.37437430024147034,91.40625,97.265625,0.00029913743644315304
369300,0.369458943605423,92.578125,97.65625,0.00029913743644315304
369400,0.3896307647228241,91.796875,97.65625,0.00029913743644315304
369500,0.3708559572696686,92.1875,98.828125,0.00029913743644315304
369600,0.4068620204925537,91.40625,96.875,0.00029913743644315304
369700,0.4875546097755432,91.015625,96.484375,0.0002991212542540892
369800,0.49841412901878357,91.796875,94.921875,0.0002991212542540892
369900,0.3505440950393677,92.1875,96.484375,0.0002991212542540892
370000,0.3165719211101532,93.359375,98.4375,0.0002991212542540892
370100,0.441266268491745,91.796875,96.875,0.0002991212542540892
370200,0.3882298767566681,94.140625,96.484375,0.0002991212542540892
370300,0.4742332100868225,88.671875,95.3125,0.0002991212542540892
370400,0.4897449016571045,91.796875,96.09375,0.0002991212542540892
370500,0.3480796813964844,93.75,96.875,0.0002991212542540892
370600,0.2398504912853241,97.65625,98.828125,0.0002991212542540892
370700,0.4858783781528473,92.96875,94.921875,0.0002991212542540892
370800,0.28812283277511597,95.703125,97.65625,0.0002991212542540892
370900,0.31781938672065735,94.140625,97.65625,0.0002991212542540892
371000,0.3158150911331177,94.140625,98.046875,0.0002991212542540892
371100,0.49146413803100586,91.796875,94.921875,0.0002991212542540892
371200,0.5137690305709839,89.84375,92.578125,0.0002991212542540892
371300,0.3696328401565552,92.96875,97.65625,0.0002991212542540892
371400,0.5771505236625671,88.671875,93.75,0.0002991212542540892
371500,0.5496599674224854,89.453125,96.09375,0.0002991212542540892
371600,0.6006391048431396,87.5,94.140625,0.0002991212542540892
371700,0.4371422827243805,92.96875,96.484375,0.0002991212542540892
371800,0.44961556792259216,88.28125,98.046875,0.0002991212542540892
371900,0.34803205728530884,94.140625,98.046875,0.0002991212542540892
372000,0.3062938451766968,94.53125,98.4375,0.0002991212542540892
372100,0.3471955955028534,92.578125,98.828125,0.0002991212542540892
372200,0.6366901397705078,84.765625,93.75,0.0002991212542540892
372300,0.24018262326717377,96.484375,98.828125,0.0002991212542540892
372400,0.5079830884933472,89.453125,94.921875,0.0002991212542540892
372500,0.5659879446029663,89.0625,94.53125,0.0002991212542540892
372600,0.48042839765548706,89.84375,97.265625,0.0002991212542540892
372700,0.4957834482192993,90.625,95.703125,0.0002991212542540892
372800,0.4735146760940552,89.0625,96.484375,0.0002991212542540892
372900,0.37260350584983826,93.359375,97.265625,0.0002991049221246938
373000,0.4015328288078308,92.1875,96.09375,0.0002991049221246938
373100,0.5623250007629395,88.28125,95.703125,0.0002991049221246938
373200,0.39356598258018494,91.796875,96.875,0.0002991049221246938
373300,0.3568219542503357,91.40625,98.046875,0.0002991049221246938
373400,0.614978015422821,88.28125,93.75,0.0002991049221246938
373500,0.4960404932498932,88.28125,96.09375,0.0002991049221246938
373600,0.593243420124054,87.5,94.921875,0.0002991049221246938
373700,0.51760333776474,87.5,94.921875,0.0002991049221246938
373800,0.39617592096328735,92.96875,96.875,0.0002991049221246938
373900,0.37709277868270874,92.1875,98.046875,0.0002991049221246938
374000,0.5119526386260986,89.84375,94.921875,0.0002991049221246938
374100,0.34625136852264404,94.53125,98.046875,0.0002991049221246938
374200,0.47070708870887756,89.84375,96.09375,0.0002991049221246938
374300,0.33561691641807556,92.96875,98.4375,0.0002991049221246938
374400,0.4070088863372803,91.015625,96.875,0.0002991049221246938
374500,0.43296489119529724,90.625,96.09375,0.0002991049221246938
374600,0.5886374115943909,89.0625,96.09375,0.0002991049221246938
374700,0.510258138179779,89.84375,94.53125,0.0002991049221246938
374800,0.48018714785575867,87.890625,96.484375,0.0002991049221246938
374900,0.5514788031578064,88.671875,94.53125,0.0002991049221246938
375000,0.49069610238075256,91.40625,95.3125,0.0002991049221246938
375100,0.42529675364494324,91.796875,96.484375,0.0002991049221246938
375200,0.5347098112106323,88.28125,94.53125,0.0002991049221246938
375300,0.5197288393974304,89.0625,94.921875,0.0002991049221246938
375400,0.5195688009262085,89.0625,95.703125,0.0002991049221246938
375500,0.45167699456214905,88.671875,96.484375,0.0002991049221246938
375600,0.4616788923740387,90.625,95.3125,0.0002991049221246938
375700,0.30605190992355347,94.140625,99.21875,0.0002991049221246938
375800,0.5229762196540833,91.40625,95.703125,0.0002991049221246938
375900,0.5931258201599121,87.5,94.921875,0.0002991049221246938
376000,0.4890429973602295,88.28125,98.046875,0.0002990884400713885
376100,0.4180915951728821,91.796875,97.65625,0.0002990884400713885
376200,0.48356908559799194,90.625,95.703125,0.0002990884400713885
376300,0.4613286554813385,90.625,95.3125,0.0002990884400713885
376400,0.45550450682640076,89.84375,96.09375,0.0002990884400713885
376500,0.45409026741981506,91.015625,96.484375,0.0002990884400713885
376600,0.6738730669021606,84.375,91.796875,0.0002990884400713885
376700,0.3805137872695923,94.53125,97.265625,0.0002990884400713885
376800,0.5110782384872437,93.359375,94.53125,0.0002990884400713885
376900,0.48039594292640686,90.234375,94.53125,0.0002990884400713885
377000,0.6077741384506226,86.71875,93.75,0.0002990884400713885
377100,0.4201865494251251,91.796875,96.484375,0.0002990884400713885
377200,0.3537655770778656,93.75,96.09375,0.0002990884400713885
377300,0.4654141068458557,90.234375,95.3125,0.0002990884400713885
377400,0.42450466752052307,92.578125,95.3125,0.0002990884400713885
377500,0.45680326223373413,91.015625,95.3125,0.0002990884400713885
377600,0.35367506742477417,92.578125,98.4375,0.0002990884400713885
377700,0.47129249572753906,89.453125,96.484375,0.0002990884400713885
377800,0.4056471884250641,91.796875,96.875,0.0002990884400713885
377900,0.41833552718162537,89.84375,97.265625,0.0002990884400713885
378000,0.5295056700706482,88.671875,94.140625,0.0002990884400713885
378100,0.6192365288734436,87.109375,93.75,0.0002990884400713885
378200,0.6898271441459656,85.9375,90.625,0.0002990884400713885
378300,0.5415771007537842,88.671875,96.484375,0.0002990884400713885
378400,0.5599702596664429,89.0625,94.921875,0.0002990884400713885
378500,0.3713979423046112,93.75,97.265625,0.0002990884400713885
378600,0.42075249552726746,92.578125,95.3125,0.0002990884400713885
378700,0.310713529586792,95.3125,98.046875,0.0002990884400713885
378800,0.3742188811302185,94.140625,96.484375,0.0002990884400713885
378900,0.4325607120990753,90.234375,95.703125,0.0002990884400713885
379000,0.6722343564033508,84.375,92.578125,0.0002990884400713885
379100,0.41996103525161743,91.015625,96.875,0.000299071808110746
379200,0.33981701731681824,94.140625,96.875,0.000299071808110746
379300,0.35321325063705444,92.578125,96.09375,0.000299071808110746
379400,0.6779251098632812,83.984375,90.625,0.000299071808110746
379500,0.5380089282989502,87.890625,96.875,0.000299071808110746
379600,0.43157586455345154,91.796875,97.65625,0.000299071808110746
379700,0.5234279632568359,85.9375,95.703125,0.000299071808110746
379800,0.582940399646759,89.0625,95.3125,0.000299071808110746
379900,0.533235490322113,89.453125,93.359375,0.000299071808110746
380000,0.4485873281955719,91.796875,94.921875,0.000299071808110746
380100,0.643734872341156,85.546875,92.96875,0.000299071808110746
380200,0.4540175199508667,89.453125,95.703125,0.000299071808110746
380300,0.5595690608024597,89.84375,93.75,0.000299071808110746
380400,0.335913747549057,93.75,97.265625,0.000299071808110746
380500,0.41132405400276184,92.96875,96.484375,0.000299071808110746
380600,0.4719252586364746,90.625,95.703125,0.000299071808110746
380700,0.4197595417499542,89.84375,96.875,0.000299071808110746
380800,0.4122430682182312,92.1875,95.703125,0.000299071808110746
380900,0.27864155173301697,96.09375,98.046875,0.000299071808110746
381000,0.4888652265071869,89.84375,94.53125,0.000299071808110746
381100,0.5331497192382812,90.625,93.75,0.000299071808110746
381200,0.444019079208374,90.625,96.875,0.000299071808110746
381300,0.36757469177246094,93.359375,96.875,0.000299071808110746
381400,0.35310885310173035,94.921875,96.875,0.000299071808110746
381500,0.35248395800590515,93.75,96.875,0.000299071808110746
381600,0.5243364572525024,88.28125,96.484375,0.000299071808110746
381700,0.38580745458602905,93.75,96.875,0.000299071808110746
381800,0.5250012278556824,88.28125,94.53125,0.000299071808110746
381900,0.5688803195953369,88.28125,94.53125,0.000299071808110746
382000,0.4969049394130707,91.015625,95.703125,0.000299071808110746
382100,0.38614147901535034,93.359375,97.265625,0.000299071808110746
382200,0.7622420787811279,84.375,91.015625,0.000299071808110746
382300,0.35393276810646057,92.1875,97.265625,0.00029905502625948965
382400,0.4256274402141571,92.578125,98.046875,0.00029905502625948965
382500,0.6600276231765747,87.890625,93.75,0.00029905502625948965
382600,0.4989449083805084,89.453125,96.09375,0.00029905502625948965
382700,0.4150499701499939,90.234375,97.265625,0.00029905502625948965
382800,0.5068486332893372,90.625,94.921875,0.00029905502625948965
382900,0.42092910408973694,92.578125,97.65625,0.00029905502625948965
383000,0.3328022062778473,94.140625,98.046875,0.00029905502625948965
383100,0.38965433835983276,92.1875,95.703125,0.00029905502625948965
383200,0.2827324867248535,95.703125,98.4375,0.00029905502625948965
383300,0.2967362403869629,95.3125,98.4375,0.00029905502625948965
383400,0.3584711253643036,92.1875,98.046875,0.00029905502625948965
383500,0.7404121160507202,85.9375,91.40625,0.00029905502625948965
383600,0.4933491349220276,89.453125,95.3125,0.00029905502625948965
383700,0.37063124775886536,91.796875,98.046875,0.00029905502625948965
383800,0.42979180812835693,90.234375,96.484375,0.00029905502625948965
383900,0.5070058703422546,87.890625,96.875,0.00029905502625948965
384000,0.5360715389251709,89.453125,94.53125,0.00029905502625948965
384100,0.5856016874313354,87.109375,93.75,0.00029905502625948965
384200,0.3352966010570526,94.140625,97.265625,0.00029905502625948965
384300,0.4211830794811249,90.234375,97.265625,0.00029905502625948965
384400,0.40728405117988586,90.625,97.265625,0.00029905502625948965
384500,0.47248783707618713,89.84375,97.265625,0.00029905502625948965
384600,0.3855331540107727,91.40625,99.21875,0.00029905502625948965
384700,0.40972238779067993,91.796875,96.09375,0.00029905502625948965
384800,0.34810420870780945,92.578125,96.875,0.00029905502625948965
384900,0.492836594581604,90.625,95.703125,0.00029905502625948965
385000,0.30858945846557617,92.578125,97.65625,0.00029905502625948965
385100,0.47875314950942993,90.234375,97.65625,0.00029905502625948965
385200,0.26318883895874023,96.09375,99.21875,0.00029905502625948965
385300,0.46853014826774597,89.453125,96.09375,0.00029905502625948965
385400,0.32349932193756104,94.921875,98.4375,0.0002990380945344934
385500,0.523629367351532,90.234375,94.921875,0.0002990380945344934
385600,0.46809470653533936,89.84375,94.921875,0.0002990380945344934
385700,0.46459218859672546,89.84375,94.921875,0.0002990380945344934
385800,0.2539491653442383,95.703125,99.21875,0.0002990380945344934
385900,0.4505656957626343,90.234375,96.875,0.0002990380945344934
386000,0.48585057258605957,89.84375,96.875,0.0002990380945344934
386100,0.5154339075088501,88.671875,95.3125,0.0002990380945344934
386200,0.4290746748447418,89.453125,97.65625,0.0002990380945344934
386300,0.31273525953292847,93.75,97.265625,0.0002990380945344934
386400,0.3078804612159729,95.3125,98.046875,0.0002990380945344934
386500,0.42179879546165466,90.625,96.484375,0.0002990380945344934
386600,0.51645827293396,88.28125,94.140625,0.0002990380945344934
386700,0.4607408046722412,89.453125,96.484375,0.0002990380945344934
386800,0.44826841354370117,91.40625,95.703125,0.0002990380945344934
386900,0.4540717601776123,91.796875,97.265625,0.0002990380945344934
387000,0.6620106101036072,87.109375,93.359375,0.0002990380945344934
387100,0.5876531004905701,88.671875,93.75,0.0002990380945344934
387200,0.4009345471858978,91.796875,96.484375,0.0002990380945344934
387300,0.3749369978904724,92.1875,95.703125,0.0002990380945344934
387400,0.3265008330345154,92.578125,98.046875,0.0002990380945344934
387500,0.35355138778686523,94.53125,97.265625,0.0002990380945344934
387600,0.32378488779067993,93.359375,97.265625,0.0002990380945344934
387700,0.7271779179573059,86.328125,91.40625,0.0002990380945344934
387800,0.38808324933052063,92.96875,96.484375,0.0002990380945344934
387900,0.41656750440597534,92.1875,96.09375,0.0002990380945344934
388000,0.5074045062065125,89.84375,94.921875,0.0002990380945344934
388100,0.40792953968048096,90.625,97.65625,0.0002990380945344934
388200,0.4345759153366089,91.015625,96.09375,0.0002990380945344934
388300,0.49122267961502075,91.015625,96.09375,0.0002990380945344934
388400,0.3632194995880127,91.40625,97.265625,0.0002990380945344934
388500,0.3721393942832947,93.75,97.265625,0.000299021012952782
388600,0.404033362865448,92.578125,97.265625,0.000299021012952782
388700,0.32152122259140015,94.140625,97.265625,0.000299021012952782
388800,0.6612430214881897,85.9375,91.796875,0.000299021012952782
388900,0.4338219463825226,91.015625,95.3125,0.000299021012952782
389000,0.40279343724250793,92.1875,95.703125,0.000299021012952782
389100,0.4741470217704773,92.1875,95.703125,0.000299021012952782
389200,0.40217599272727966,91.796875,95.703125,0.000299021012952782
389300,0.5200781226158142,88.671875,96.484375,0.000299021012952782
389400,0.4974306523799896,89.84375,95.703125,0.000299021012952782
389500,0.39415764808654785,92.578125,97.265625,0.000299021012952782
389600,0.35138317942619324,94.921875,98.4375,0.000299021012952782
389700,0.38483452796936035,91.40625,96.875,0.000299021012952782
389800,0.3669843077659607,92.1875,96.484375,0.000299021012952782
389900,0.3010833263397217,93.75,98.046875,0.000299021012952782
390000,0.4413798451423645,90.625,96.484375,0.000299021012952782
390100,0.590592622756958,86.71875,93.75,0.000299021012952782
390200,0.30660510063171387,93.359375,98.4375,0.000299021012952782
390300,0.33575430512428284,93.75,96.09375,0.000299021012952782
390400,0.3967134654521942,91.40625,97.265625,0.000299021012952782
390500,0.4989142417907715,89.0625,94.53125,0.000299021012952782
390600,0.5000733733177185,91.015625,94.140625,0.000299021012952782
390700,0.4476560354232788,91.40625,95.3125,0.000299021012952782
390800,0.37789079546928406,93.359375,96.09375,0.000299021012952782
390900,0.33441734313964844,91.796875,99.21875,0.000299021012952782
391000,0.27972257137298584,93.359375,98.4375,0.000299021012952782
391100,0.34747204184532166,94.53125,98.4375,0.000299021012952782
391200,0.49818098545074463,89.0625,94.53125,0.000299021012952782
391300,0.433588445186615,92.1875,95.703125,0.000299021012952782
391400,0.3792569935321808,92.1875,98.046875,0.000299021012952782
391500,0.3666549324989319,92.96875,98.4375,0.000299021012952782
391600,0.316726952791214,92.96875,97.65625,0.000299021012952782
391700,0.29550015926361084,93.359375,98.4375,0.0002990037815315308
391800,0.319007933139801,94.921875,97.65625,0.0002990037815315308
391900,0.4898079037666321,90.625,94.921875,0.0002990037815315308
392000,0.33920177817344666,93.359375,98.046875,0.0002990037815315308
392100,0.4140743315219879,91.015625,96.875,0.0002990037815315308
392200,0.49390777945518494,89.0625,95.703125,0.0002990037815315308
392300,0.4527912735939026,93.359375,94.921875,0.0002990037815315308
392400,0.634122371673584,87.109375,92.578125,0.0002990037815315308
392500,0.3874971270561218,92.1875,96.484375,0.0002990037815315308
392600,0.5643104910850525,87.109375,95.703125,0.0002990037815315308
392700,0.47417470812797546,89.84375,96.09375,0.0002990037815315308
392800,0.4409077763557434,91.015625,96.875,0.0002990037815315308
392900,0.4802315831184387,90.234375,97.265625,0.0002990037815315308
393000,0.6230917572975159,85.9375,94.140625,0.0002990037815315308
393100,0.4982369840145111,91.796875,96.484375,0.0002990037815315308
393200,0.7891433238983154,83.59375,92.1875,0.0002990037815315308
393300,0.6945370435714722,86.328125,91.015625,0.0002990037815315308
393400,0.24008819460868835,94.53125,100.0,0.0002990037815315308
393500,0.3634684085845947,91.796875,97.65625,0.0002990037815315308
393600,0.5937886834144592,87.890625,94.53125,0.0002990037815315308
393700,0.2927776277065277,93.359375,97.65625,0.0002990037815315308
393800,0.3805673122406006,92.578125,96.875,0.0002990037815315308
393900,0.3324070870876312,91.796875,98.828125,0.0002990037815315308
394000,0.37307462096214294,91.40625,96.09375,0.0002990037815315308
394100,0.5596136450767517,87.109375,94.921875,0.0002990037815315308
394200,0.4134353697299957,93.359375,96.875,0.0002990037815315308
394300,0.5138295292854309,88.671875,94.53125,0.0002990037815315308
394400,0.5623539686203003,89.84375,94.140625,0.0002990037815315308
394500,0.40845251083374023,93.75,95.703125,0.0002990037815315308
394600,0.3689862787723541,91.015625,98.828125,0.0002990037815315308
394700,0.5885565280914307,89.453125,93.75,0.0002990037815315308
394800,0.5865358710289001,88.28125,94.921875,0.00029898640028806593
394900,0.5251167416572571,91.015625,95.3125,0.00029898640028806593
395000,0.46007734537124634,90.234375,97.265625,0.00029898640028806593
395100,0.3993522524833679,90.234375,97.65625,0.00029898640028806593
395200,0.49184057116508484,90.625,95.703125,0.00029898640028806593
395300,0.41089457273483276,93.359375,95.703125,0.00029898640028806593
395400,0.4161140024662018,91.796875,97.265625,0.00029898640028806593
395500,0.39189308881759644,92.1875,96.484375,0.00029898640028806593
395600,0.514717161655426,91.015625,96.875,0.00029898640028806593
395700,0.37777259945869446,90.625,98.4375,0.00029898640028806593
395800,0.49678874015808105,87.890625,94.921875,0.00029898640028806593
395900,0.3333309292793274,93.359375,96.09375,0.00029898640028806593
396000,0.3428255021572113,93.359375,96.484375,0.00029898640028806593
396100,0.38693633675575256,92.1875,96.875,0.00029898640028806593
396200,0.42978113889694214,89.84375,96.875,0.00029898640028806593
396300,0.4998670220375061,89.0625,96.875,0.00029898640028806593
396400,0.4198155999183655,92.1875,99.609375,0.00029898640028806593
396500,0.42872941493988037,91.40625,96.484375,0.00029898640028806593
396600,0.45570746064186096,91.015625,97.265625,0.00029898640028806593
396700,0.471794992685318,89.0625,96.484375,0.00029898640028806593
396800,0.47606614232063293,92.578125,94.53125,0.00029898640028806593
396900,0.36894336342811584,93.359375,97.265625,0.00029898640028806593
397000,0.4446951746940613,91.796875,96.484375,0.00029898640028806593
397100,0.5226708650588989,87.5,94.53125,0.00029898640028806593
397200,0.3573717474937439,92.578125,97.65625,0.00029898640028806593
397300,0.3730688691139221,92.96875,98.046875,0.00029898640028806593
397400,0.41644400358200073,93.359375,94.53125,0.00029898640028806593
397500,0.367392897605896,92.1875,97.265625,0.00029898640028806593
397600,0.4609019458293915,90.625,97.65625,0.00029898640028806593
397700,0.3490716814994812,92.578125,97.65625,0.00029898640028806593
397800,0.3568609952926636,93.75,97.65625,0.00029898640028806593
397900,0.4899027943611145,89.84375,95.703125,0.0002989688692398641
398000,0.6738126277923584,85.15625,92.578125,0.0002989688692398641
398100,0.39478832483291626,90.234375,98.828125,0.0002989688692398641
398200,0.4476388990879059,91.015625,96.484375,0.0002989688692398641
398300,0.5498015880584717,87.890625,93.359375,0.0002989688692398641
398400,0.40849769115448,91.015625,97.265625,0.0002989688692398641
398500,0.45393773913383484,92.578125,96.09375,0.0002989688692398641
398600,0.47742587327957153,90.625,96.09375,0.0002989688692398641
398700,0.39774617552757263,91.40625,96.484375,0.0002989688692398641
398800,0.5528936386108398,87.890625,94.921875,0.0002989688692398641
398900,0.4124644696712494,91.40625,96.09375,0.0002989688692398641
399000,0.3086163103580475,92.96875,98.4375,0.0002989688692398641
399100,0.31261560320854187,94.53125,98.4375,0.0002989688692398641
399200,0.5048952698707581,91.796875,96.484375,0.0002989688692398641
399300,0.5178384780883789,88.28125,94.140625,0.0002989688692398641
399400,0.5237439870834351,88.28125,94.140625,0.0002989688692398641
399500,0.48927873373031616,88.671875,95.703125,0.0002989688692398641
399600,0.5003389120101929,89.84375,94.140625,0.0002989688692398641
399700,0.45646932721138,89.84375,95.703125,0.0002989688692398641
399800,0.6145846843719482,84.375,96.484375,0.0002989688692398641
399900,0.29282283782958984,94.921875,98.828125,0.0002989688692398641
400000,0.3180919587612152,93.75,98.828125,0.0002989688692398641
400100,0.5574803352355957,88.28125,93.75,0.0002989688692398641
400200,0.526740550994873,87.890625,94.921875,0.0002989688692398641
400300,0.5120136737823486,89.453125,94.921875,0.0002989688692398641
400400,0.5138864517211914,89.0625,95.703125,0.0002989688692398641
400500,0.38291552662849426,92.1875,97.265625,0.0002989688692398641
400600,0.3476530909538269,92.96875,97.265625,0.0002989688692398641
400700,0.4506577253341675,90.625,96.09375,0.0002989688692398641
400800,0.5036328434944153,88.28125,95.703125,0.0002989688692398641
400900,0.3116965591907501,96.09375,97.265625,0.0002989688692398641
401000,0.4901319742202759,89.0625,96.484375,0.0002989688692398641
401100,0.4440838396549225,89.453125,97.265625,0.0002989511884045527
401200,0.5141230821609497,90.625,95.3125,0.0002989511884045527
401300,0.44702571630477905,90.234375,95.3125,0.0002989511884045527
401400,0.5825275182723999,87.109375,94.140625,0.0002989511884045527
401500,0.44634947180747986,90.625,96.484375,0.0002989511884045527
401600,0.6393065452575684,86.71875,93.359375,0.0002989511884045527
401700,0.43440794944763184,91.015625,96.484375,0.0002989511884045527
401800,0.46867936849594116,88.671875,95.703125,0.0002989511884045527
401900,0.4026575982570648,90.625,98.046875,0.0002989511884045527
402000,0.3433031737804413,91.796875,97.265625,0.0002989511884045527
402100,0.6537656784057617,87.5,93.359375,0.0002989511884045527
402200,0.40947774052619934,91.40625,95.703125,0.0002989511884045527
402300,0.37629643082618713,92.96875,96.09375,0.0002989511884045527
402400,0.5484479665756226,87.890625,96.09375,0.0002989511884045527
402500,0.42214369773864746,91.015625,96.09375,0.0002989511884045527
402600,0.26367729902267456,93.75,99.21875,0.0002989511884045527
402700,0.48663097620010376,90.234375,96.484375,0.0002989511884045527
402800,0.41007760167121887,92.1875,97.265625,0.0002989511884045527
402900,0.43637436628341675,91.796875,96.484375,0.0002989511884045527
403000,0.5338323712348938,88.28125,95.3125,0.0002989511884045527
403100,0.28313499689102173,94.53125,99.21875,0.0002989511884045527
403200,0.37689346075057983,92.578125,96.875,0.0002989511884045527
403300,0.3769751489162445,92.1875,98.046875,0.0002989511884045527
403400,0.36891788244247437,92.96875,98.4375,0.0002989511884045527
403500,0.4339989125728607,89.453125,96.09375,0.0002989511884045527
403600,0.38158950209617615,91.40625,97.265625,0.0002989511884045527
403700,0.3785772919654846,91.40625,97.65625,0.0002989511884045527
403800,0.35909000039100647,92.1875,97.265625,0.0002989511884045527
403900,0.4312872886657715,90.625,95.703125,0.0002989511884045527
404000,0.32465097308158875,94.140625,96.875,0.0002989511884045527
404100,0.42708835005760193,91.40625,96.875,0.0002989511884045527
404200,0.522712230682373,89.84375,94.53125,0.0002989333577999096
404300,0.4840894639492035,91.40625,95.3125,0.0002989333577999096
404400,0.37992462515830994,92.578125,98.046875,0.0002989333577999096
404500,0.5395966172218323,89.0625,94.140625,0.0002989333577999096
